ticker,exchange,assetType,priceCurrency,startDate,endDate
DILYX,NMFQS,Mutual Fund,USD,12/31/2009,6/10/2021
DIM,NYSE ARCA,ETF,USD,6/16/2006,6/10/2021
DIMC,PINK,Stock,USD,1/2/2001,6/10/2021
DIMD,,Stock,USD,,
DIMGX,NMFQS,Mutual Fund,USD,11/7/2001,8/11/2017
DIMIX,NMFQS,Mutual Fund,USD,12/15/2008,6/10/2021
DIMN,OTCBB,Stock,USD,4/27/2015,5/3/2018
DIMVX,NMFQS,Mutual Fund,USD,10/11/2001,8/11/2017
DIMXX,NMFQS,Mutual Fund,USD,,
DIN,NYSE,Stock,USD,7/12/1991,6/10/2021
DINAX,NMFQS,Mutual Fund,USD,1/2/2002,6/10/2021
DINBX,NMFQS,Mutual Fund,USD,4/9/1992,9/25/2019
DINCX,NMFQS,Mutual Fund,USD,7/28/1997,6/10/2021
DINDX,NMFQS,Mutual Fund,USD,7/28/1997,6/10/2021
DINE,NASDAQ,Stock,USD,1/2/2001,1/3/2011
DINIQ,NYSE,Stock,USD,,
DINIX,NMFQS,Mutual Fund,USD,1/3/2017,6/10/2021
DINRF,OTCGREY,Stock,USD,4/18/2013,6/10/2021
DINT,BATS,ETF,USD,3/2/2018,6/10/2021
DIOAX,NMFQS,Mutual Fund,USD,11/28/2017,9/23/2020
DIOCX,NMFQS,Mutual Fund,USD,11/28/2017,9/23/2020
DIOD,NASDAQ,Stock,USD,3/17/1992,6/10/2021
DIOIX,NMFQS,Mutual Fund,USD,11/28/2017,9/23/2020
DIOMQ,NYSE,Stock,USD,,
DION,PINK,Stock,USD,1/13/2005,6/10/2021
DIOSF,OTCGREY,Stock,USD,2/22/2016,6/10/2021
DIOYX,NMFQS,Mutual Fund,USD,11/30/2017,9/23/2020
DIPAIX,NMFQS,Mutual Fund,USD,,
DIPAJX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
DIPAKX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
DIPANX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
DIPAOX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
DIPAPX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
DIPAQX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
DIPAX,NMFQS,Mutual Fund,USD,12/2/2004,6/15/2015
DIPGF,OTCGREY,Stock,USD,2/16/2016,6/10/2021
DIPGY,PINK,Stock,USD,1/4/2016,6/10/2021
DIPSX,NMFQS,Mutual Fund,USD,8/3/2012,6/10/2021
DIPXX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
DIQXX,NMFQS,Mutual Fund,USD,,
DIRT,NYSE ARCA,ETF,USD,4/21/2011,4/11/2018
DIRV,PINK,Stock,USD,1/30/2013,6/10/2021
DIRVX,NMFQS,Mutual Fund,USD,11/15/2002,2/2/2016
DIRXX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
DIS,NYSE,Stock,USD,1/2/1962,6/10/2021
DISA,NASDAQ,Stock,USD,5/21/2021,6/10/2021
DISAU,NASDAQ,Stock,USD,3/24/2021,6/10/2021
DISAW,NASDAQ,Stock,USD,5/17/2021,6/10/2021
DISAX,NMFQS,Mutual Fund,USD,12/29/2006,6/10/2021
DISCA,NASDAQ,Stock,USD,7/8/2005,6/10/2021
DISCB,NASDAQ,Stock,USD,11/10/2005,6/10/2021
DISCK,NASDAQ,Stock,USD,9/18/2008,6/10/2021
DISCX,NMFQS,Mutual Fund,USD,12/29/2006,6/10/2021
DISEX,NMFQS,Mutual Fund,USD,9/11/2000,8/11/2017
DISFX,NMFQS,Mutual Fund,USD,9/11/2000,8/11/2017
DISGX,NMFQS,Mutual Fund,USD,5/29/2003,8/11/2017
DISH,NASDAQ,Stock,USD,6/21/1995,6/10/2021
DISHR,NASDAQ,Stock,USD,11/25/2019,12/16/2019
DISHX,NMFQS,Mutual Fund,USD,9/11/2000,8/11/2017
DISIX,NMFQS,Mutual Fund,USD,1/3/2017,6/10/2021
DISK,OTCBB,Stock,USD,2/3/2010,10/3/2012
DISMX,NMFQS,Mutual Fund,USD,1/2/2013,6/10/2021
DISPF,OTCGREY,Stock,USD,4/30/2009,6/10/2021
DISRX,NMFQS,Mutual Fund,USD,12/29/2006,6/10/2021
DISS,NASDAQ,Stock,USD,,
DISSX,NMFQS,Mutual Fund,USD,6/30/1997,6/10/2021
DISTU,NASDAQ,Stock,USD,,
DISVX,NMFQS,Mutual Fund,USD,12/29/1994,6/10/2021
DISYX,NMFQS,Mutual Fund,USD,1/2/2014,6/10/2021
DIT,NYSE MKT,Stock,USD,8/4/1995,6/10/2021
DITC,NASDAQ,Stock,USD,12/28/2006,12/4/2012
DITEX,NMFQS,Mutual Fund,USD,8/11/1983,6/10/2021
DITFX,NMFQS,Mutual Fund,USD,2/2/2017,6/10/2021
DITHF,OTCGREY,Stock,USD,12/5/2017,6/10/2021
DITI,NASDAQ,Stock,USD,,
DITIX,NMFQS,Mutual Fund,USD,5/30/2001,12/11/2018
DITTF,PINK,Stock,USD,7/23/2007,6/10/2021
DITYX,NMFQS,Mutual Fund,USD,7/2/2013,12/11/2018
DIUXF,PINK,Stock,USD,5/29/2020,6/10/2021
DIV,NYSE ARCA,ETF,USD,3/12/2013,6/10/2021
DIVA,NYSE ARCA,ETF,USD,1/15/2015,6/10/2021
DIVAAX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
DIVABX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
DIVB,BATS,ETF,USD,11/9/2017,6/10/2021
DIVC,NYSE ARCA,ETF,USD,9/16/2014,10/30/2020
DIVE,,Stock,USD,,
DIVGX,NMFQS,Mutual Fund,USD,5/1/2019,6/10/2021
DIVHX,NMFQS,Mutual Fund,USD,10/28/2020,6/10/2021
DIVI,NYSE ARCA,ETF,USD,7/30/2014,4/13/2017
DIVIX,NMFQS,Mutual Fund,USD,9/11/2000,8/11/2017
DIVO,NYSE ARCA,ETF,USD,12/14/2016,6/10/2021
DIVPX,NMFQS,Mutual Fund,USD,11/22/2010,6/10/2021
DIVRX,NMFQS,Mutual Fund,USD,5/30/2003,6/10/2021
DIVS,NYSE ARCA,ETF,USD,3/29/2021,6/10/2021
DIVSX,NMFQS,Mutual Fund,USD,1/23/2003,8/11/2017
DIVTX,NMFQS,Mutual Fund,USD,6/20/1996,3/9/2018
DIVX,NASDAQ,Stock,USD,,
DIVY,NYSE ARCA,ETF,USD,12/18/2014,9/21/2020
DIVZ,NYSE ARCA,ETF,USD,1/28/2021,6/10/2021
DIYH,NASDAQ,Stock,USD,,
DIYXX,NMFQS,Mutual Fund,USD,,
DIZMF,PINK,Stock,USD,,
DIZTF,PINK,Stock,USD,5/18/2015,6/10/2021
DJ,,Stock,USD,,
DJACF,PINK,Stock,USD,8/11/2017,9/6/2018
DJAN,BATS,ETF,USD,1/19/2021,6/10/2021
DJCB,NYSE ARCA,ETF,USD,10/25/2019,6/10/2021
DJCI,NYSE ARCA,ETF,USD,10/29/2009,12/9/2020
DJCO,NASDAQ,Stock,USD,2/25/1992,6/10/2021
DJD,NYSE ARCA,ETF,USD,12/16/2015,6/10/2021
DJIFF,PINK,Stock,USD,1/4/2016,6/10/2021
DJO,,Stock,USD,,
DJP,NYSE ARCA,ETF,USD,10/30/2006,6/10/2021
DJPHF,PINK,Stock,USD,4/3/2013,4/6/2020
DJPY,NYSE ARCA,ETF,USD,12/12/2017,10/30/2020
DJRT,PINK,Stock,USD,,
DJSCF,PINK,ETF,USD,,
DJSP,OTCCE,Stock,USD,11/7/2017,6/10/2021
DJTCQ,NYSE,Stock,USD,,
DJTFX,NMFQS,Mutual Fund,USD,2/1/2017,6/10/2021
DJUL,BATS,ETF,USD,7/20/2020,6/10/2021
DJUN,BATS,ETF,USD,6/22/2020,6/10/2021
DJWAX,NMFQS,Mutual Fund,USD,9/17/2018,6/10/2021
DJWCX,NMFQS,Mutual Fund,USD,9/17/2018,6/10/2021
DJWIX,NMFQS,Mutual Fund,USD,9/17/2018,6/10/2021
DJWYX,NMFQS,Mutual Fund,USD,9/17/2018,6/10/2021
DJXEF,OTCGREY,ETF,USD,,
DJXMF,OTCGREY,ETF,USD,,
DJXSF,OTCGREY,ETF,USD,4/1/2010,1/7/2021
DJXXF,OTCGREY,Stock,USD,2/12/2016,6/10/2021
DK,NYSE,Stock,USD,5/4/2006,6/10/2021
DK1,,Stock,USD,,
DKAM,PINK,Stock,USD,2/10/2012,6/10/2021
DKB.B,NYSE,Stock,USD,,
DKDCU,NASDAQ,Stock,USD,5/7/2021,6/10/2021
DKDRF,OTCGREY,Stock,USD,4/4/2013,6/10/2021
DKEY,,Stock,USD,,
DKGDF,OTCGREY,Stock,USD,4/23/2013,4/6/2018
DKGH,PINK,Stock,USD,9/22/2017,6/10/2021
DKGR,OTCCE,Stock,USD,2/13/2006,6/10/2021
DKHR,,Stock,USD,,
DKIAF,OTCGREY,Stock,USD,,
DKILF,PINK,Stock,USD,11/8/2007,6/10/2021
DKILY,PINK,Stock,USD,2/11/2010,6/10/2021
DKKGF,PINK,Stock,USD,11/30/2015,7/29/2020
DKL,NYSE,Stock,USD,11/2/2012,6/10/2021
DKLRF,PINK,Stock,USD,8/8/2007,6/10/2021
DKMR,PINK,Stock,USD,10/22/2008,6/10/2021
DKNG,NASDAQ,Stock,USD,7/25/2019,6/10/2021
DKNGZ,NASDAQ,Stock,USD,7/19/2019,7/8/2020
DKNMF,OTCMKTS,Stock,USD,10/25/2016,8/21/2018
DKS,NYSE,Stock,USD,10/16/2002,6/10/2021
DKSC,PINK,Stock,USD,2/14/2007,6/10/2021
DKSHF,OTCGREY,Stock,USD,10/3/2007,6/10/2021
DKSHY,OTCGREY,Stock,USD,,
DKSSF,PINK,Stock,USD,4/16/2021,6/10/2021
DKT,NYSE,Stock,USD,5/5/2008,12/27/2019
DKTCL,NYSE,Stock,USD,5/5/2008,12/26/2019
DKTH,,Stock,USD,,
DKTS,OTCCE,Stock,USD,9/25/2017,6/10/2021
DL,NYSE ARCA,Stock,USD,7/30/2008,3/18/2021
DL1,,Stock,USD,,
DLA,NYSE MKT,Stock,USD,7/3/2000,6/10/2021
DLACX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
DLAD,OTCCE,Stock,USD,10/4/2017,6/10/2021
DLAKF,OTCQX,Stock,USD,10/28/2009,6/10/2021
DLAKY,OTCQX,Stock,USD,3/11/2002,6/10/2021
DLAXX,NMFQS,Mutual Fund,USD,,
DLB,NYSE,Stock,USD,2/17/2005,6/10/2021
DLBDF,PINK,Stock,USD,7/11/2011,9/18/2017
DLBL,NYSE ARCA,ETF,USD,8/10/2010,10/24/2018
DLBMX,NMFQS,Mutual Fund,USD,7/13/1998,6/10/2021
DLBR,NYSE ARCA,ETF,USD,8/16/2017,4/16/2020
DLBS,NASDAQ,ETF,USD,8/10/2010,3/11/2020
DLBVX,NMFQS,Mutual Fund,USD,7/25/1995,1/10/2019
DLBXX,NMFQS,Mutual Fund,USD,,
DLCA,NASDAQ,Stock,USD,3/5/2021,6/10/2021
DLCAU,NASDAQ,Stock,USD,1/13/2021,6/10/2021
DLCAW,NASDAQ,Stock,USD,3/5/2021,6/10/2021
DLCAX,NMFQS,Mutual Fund,USD,10/31/2013,10/13/2017
DLCEX,NMFQS,Mutual Fund,USD,10/31/2013,6/10/2021
DLCFX,NMFQS,Mutual Fund,USD,3/20/2017,6/10/2021
DLCGX,NMFQS,Mutual Fund,USD,1/4/2016,10/6/2020
DLCIX,NMFQS,Mutual Fund,USD,10/31/2013,6/10/2021
DLCMX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
DLCR,PINK,Stock,USD,9/22/2017,6/10/2021
DLCZX,NMFQS,Mutual Fund,USD,7/17/2018,6/10/2021
DLDCX,NMFQS,Mutual Fund,USD,10/31/2003,6/10/2021
DLDFX,NMFQS,Mutual Fund,USD,6/3/2019,6/10/2021
DLDG,OTCCE,Stock,USD,10/12/2017,6/10/2021
DLDRX,NMFQS,Mutual Fund,USD,10/31/2003,6/10/2021
DLDYX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
DLDZX,NMFQS,Mutual Fund,USD,6/3/2019,6/10/2021
DLEGF,OTCGREY,Stock,USD,9/15/2020,6/10/2021
DLEGF,OTCGREY,Stock,USD,9/14/2020,9/14/2020
DLEGX,NMFQS,Mutual Fund,USD,4/4/2013,6/16/2015
DLELX,NMFQS,Mutual Fund,USD,6/28/2019,6/10/2021
DLELY,PINK,Stock,USD,,
DLENX,NMFQS,Mutual Fund,USD,4/6/2010,6/10/2021
DLEUF,OTCGREY,Stock,USD,5/18/2015,6/10/2021
DLEUX,NMFQS,Mutual Fund,USD,12/28/2016,6/10/2021
DLEXF,OTCMKTS,Stock,USD,9/26/2017,1/30/2019
DLEXY,PINK,Stock,USD,7/26/2007,6/10/2021
DLFNX,NMFQS,Mutual Fund,USD,6/1/2010,6/10/2021
DLFRX,NMFQS,Mutual Fund,USD,1/2/2014,6/10/2021
DLGBX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
DLGC,NASDAQ,Stock,USD,4/17/2013,12/2/2014
DLGCF,OTCGREY,Stock,USD,10/16/2017,6/10/2021
DLGEF,OTCGREY,Stock,USD,10/17/2017,6/10/2021
DLGI,OTCCE,Stock,USD,9/26/2017,6/10/2021
DLGNF,PINK,Stock,USD,7/20/2007,6/10/2021
DLHAX,NMFQS,Mutual Fund,USD,9/28/2007,6/10/2021
DLHC,NASDAQ,Stock,USD,8/18/1995,6/10/2021
DLHCX,NMFQS,Mutual Fund,USD,1/28/2010,6/10/2021
DLHGF,PINK,Stock,USD,,
DLHIX,NMFQS,Mutual Fund,USD,9/28/2007,6/10/2021
DLHLF,OTCMKTS,Stock,USD,,
DLHLY,PINK,Stock,USD,10/9/2017,8/29/2019
DLHRX,NMFQS,Mutual Fund,USD,5/30/1997,6/10/2021
DLHYX,NMFQS,Mutual Fund,USD,9/5/2000,6/10/2021
DLI,NYSE,Stock,USD,,
DLIA,NASDAQ,Stock,USD,,
DLIA2,NASDAQ,Stock,USD,,
DLIAQ,OTCBB,Stock,USD,12/22/2014,4/8/2019
DLICY,PINK,Stock,USD,12/18/2018,6/10/2021
DLII,OTCCE,Stock,USD,10/9/2017,6/10/2021
DLINX,NMFQS,Mutual Fund,USD,4/8/2014,6/10/2021
DLJ,,Stock,USD,,
DLKGF,PINK,Stock,USD,8/27/2007,6/10/2021
DLLDX,NMFQS,Mutual Fund,USD,12/16/2014,6/10/2021
DLLFF,OTCGREY,Stock,USD,1/15/2021,6/10/2021
DLLLF,PINK,Stock,USD,2/22/2010,6/10/2021
DLLLY,PINK,Stock,USD,1/11/2013,6/26/2017
DLLR,NASDAQ,Stock,USD,1/28/2005,6/13/2014
DLM,NYSE,Stock,USD,,
DLMAF,PINK,Stock,USD,11/18/2010,6/10/2021
DLMAX,NMFQS,Mutual Fund,USD,2/1/2008,6/10/2021
DLMCX,NMFQS,Mutual Fund,USD,7/31/2008,6/10/2021
DLMI,PINK,Stock,USD,9/26/2017,6/10/2021
DLMIX,NMFQS,Mutual Fund,USD,2/1/2008,6/10/2021
DLMOX,NMFQS,Mutual Fund,USD,3/12/2021,6/10/2021
DLMRX,NMFQS,Mutual Fund,USD,7/31/2008,6/10/2021
DLMV,OTCQX,Stock,USD,1/21/1999,10/30/2020
DLN,NYSE ARCA,ETF,USD,6/16/2006,6/10/2021
DLNDY,PINK,Stock,USD,10/22/2015,6/10/2021
DLNG,NYSE,Stock,USD,11/13/2013,6/10/2021
DLNG-P-A,NYSE,Stock,USD,7/27/2015,6/10/2021
DLNG-P-B,NYSE,Stock,USD,10/17/2018,6/10/2021
DLNGPRA,NYSE,Stock,USD,,
DLNK,NASDAQ,Stock,USD,,
DLNO,OTCMKTS,Stock,USD,4/2/2007,4/30/2018
DLNO1,,Stock,USD,,
DLO,NASDAQ,Stock,USD,6/3/2021,6/10/2021
DLOC,PINK,Stock,USD,11/21/2017,6/10/2021
DLOV,OTCBB,Stock,USD,8/18/1995,8/13/2020
DLP,NYSE,Stock,USD,,
DLPCX,NMFQS,Mutual Fund,USD,1/2/2013,6/10/2021
DLPH,NYSE,Stock,USD,12/5/2017,10/2/2020
DLPM,OTCBB,Stock,USD,8/13/2015,10/9/2018
DLPN,NASDAQ,Stock,USD,12/21/2017,6/10/2021
DLPNW,NASDAQ,Stock,USD,12/21/2017,12/24/2020
DLPRX,NMFQS,Mutual Fund,USD,1/3/2013,6/10/2021
DLPTF,PINK,Stock,USD,8/6/2007,6/10/2021
DLPX,PINK,Stock,USD,7/20/1982,6/10/2021
DLQAX,NMFQS,Mutual Fund,USD,6/20/1996,6/10/2021
DLQIX,NMFQS,Mutual Fund,USD,3/31/1997,6/10/2021
DLR,NYSE,Stock,USD,10/29/2004,6/10/2021
DLR-P-C,NYSE,Stock,USD,9/14/2017,5/14/2021
DLR-P-F-CL,NYSE,Stock,USD,3/7/2017,4/4/2017
DLR-P-G,NYSE,Stock,USD,9/22/2014,10/14/2020
DLR-P-H-CL,NYSE,Stock,USD,9/22/2014,3/29/2019
DLR-P-J,NYSE,Stock,USD,8/2/2017,6/10/2021
DLR-P-K,NYSE,Stock,USD,3/5/2019,6/10/2021
DLR-P-L,NYSE,Stock,USD,10/1/2019,6/10/2021
DLREX,NMFQS,Mutual Fund,USD,12/17/2018,6/10/2021
DLRHX,NMFQS,Mutual Fund,USD,1/28/2010,6/10/2021
DLRVF,OTCMKTS,Stock,USD,12/4/2017,7/5/2019
DLRWF,PINK,Stock,USD,4/24/2020,6/10/2021
DLRYF,PINK,Stock,USD,3/8/2019,6/10/2021
DLS,NYSE ARCA,ETF,USD,6/16/2006,6/10/2021
DLSAX,NMFQS,Mutual Fund,USD,8/2/2013,12/1/2017
DLSC,OTCMKTS,Stock,USD,1/2/2001,1/23/2018
DLSCX,NMFQS,Mutual Fund,USD,8/2/2013,12/1/2017
DLSIF,OTCGREY,Stock,USD,,
DLSNX,NMFQS,Mutual Fund,USD,10/6/2011,6/10/2021
DLSXX,NMFQS,Mutual Fund,USD,,
DLSYX,NMFQS,Mutual Fund,USD,8/2/2013,12/1/2017
DLTA,OTCCE,Stock,USD,9/25/2017,6/10/2021
DLTAX,NMFQS,Mutual Fund,USD,2/12/2016,6/10/2021
DLTCX,NMFQS,Mutual Fund,USD,2/12/2016,6/10/2021
DLTH,NASDAQ,Stock,USD,11/20/2015,6/10/2021
DLTI,PINK,Stock,USD,1/19/2018,6/10/2021
DLTIX,NMFQS,Mutual Fund,USD,10/19/2016,12/1/2017
DLTK,NASDAQ,Stock,USD,,
DLTLX,NMFQS,Mutual Fund,USD,2/12/2016,6/10/2021
DLTNF,OTCQX,Stock,USD,8/25/2016,6/10/2021
DLTNX,NMFQS,Mutual Fund,USD,4/6/2010,6/10/2021
DLTR,NASDAQ,Stock,USD,3/9/1995,6/10/2021
DLTRX,NMFQS,Mutual Fund,USD,5/30/2003,6/10/2021
DLTSX,NMFQS,Mutual Fund,USD,9/30/1998,12/19/2018
DLTTF,OTCGREY,Stock,USD,4/26/2017,6/10/2021
DLTVX,NMFQS,Mutual Fund,USD,10/19/2016,12/1/2017
DLTXF,PINK,Stock,USD,,
DLTZ,OTCBB,Stock,USD,1/15/2002,8/8/2018
DLTZX,NMFQS,Mutual Fund,USD,5/1/2017,6/10/2021
DLUEY,PINK,Stock,USD,1/27/2015,6/10/2021
DLUSX,NMFQS,Mutual Fund,USD,1/3/2017,6/10/2021
DLVHF,PINK,Stock,USD,5/9/2018,6/10/2021
DLWI,NASDAQ,Stock,USD,,
DLX,NYSE,Stock,USD,7/23/1987,6/10/2021
DLXXF,OTCGREY,Stock,USD,7/17/2015,2/28/2020
DLY,NYSE,Stock,USD,2/26/2020,6/10/2021
DLYT,PINK,Stock,USD,5/16/2007,6/10/2021
DLYYX,NMFQS,Mutual Fund,USD,8/2/2013,8/11/2017
DLZXX,NMFQS,Mutual Fund,USD,,
DM,NYSE,Stock,USD,10/15/2014,1/25/2019
DM,NYSE,Stock,USD,5/3/2019,6/10/2021
DM-WS,NYSE,Stock,USD,12/10/2020,12/10/2020
DM-WS,NYSE,Stock,USD,5/3/2019,3/26/2021
DM1,NYSE,Stock,USD,,
DMAAX,NMFQS,Mutual Fund,USD,1/4/2016,10/27/2017
DMAC,NASDAQ,Stock,USD,1/4/2008,6/10/2021
DMACX,NMFQS,Mutual Fund,USD,1/4/2016,10/27/2017
DMAGX,NMFQS,Mutual Fund,USD,4/7/2017,6/10/2021
DMAIX,NMFQS,Mutual Fund,USD,12/22/2020,6/10/2021
DMAN,PINK,Stock,USD,10/21/2011,6/10/2021
DMAN,NASDAQ,Stock,USD,,
DMAR,BATS,ETF,USD,3/22/2021,6/10/2021
DMAR,OTCMKTS,Stock,USD,1/2/2001,7/12/2019
DMATX,NMFQS,Mutual Fund,USD,,
DMAY,BATS,ETF,USD,5/18/2020,6/10/2021
DMB,NYSE,ETF,USD,4/26/2013,6/10/2021
DMBAX,NMFQS,Mutual Fund,USD,8/3/2009,6/10/2021
DMBCX,NMFQS,Mutual Fund,USD,7/13/1995,6/10/2021
DMBIX,NMFQS,Mutual Fund,USD,12/15/2008,6/10/2021
DMBTX,NMFQS,Mutual Fund,USD,,
DMBVX,NMFQS,Mutual Fund,USD,1/3/2017,6/10/2021
DMBYX,NMFQS,Mutual Fund,USD,1/3/2017,6/10/2021
DMBZX,NMFQS,Mutual Fund,USD,10/13/2004,6/10/2021
DMC.A,NASDAQ,Stock,USD,,
DMCA,,Stock,USD,,
DMCAX,NMFQS,Mutual Fund,USD,3/28/2018,3/24/2021
DMCCX,NMFQS,Mutual Fund,USD,3/28/2018,3/24/2021
DMCD,PINK,Stock,USD,3/26/1990,6/10/2021
DMCFX,NMFQS,Mutual Fund,USD,5/24/2019,6/10/2021
DMCGX,NMFQS,Mutual Fund,USD,,
DMCHY,PINK,Stock,USD,9/28/2017,6/10/2021
DMCIF,PINK,Stock,USD,,
DMCIX,NMFQS,Mutual Fund,USD,3/28/2018,3/24/2021
DMCLF,OTCGREY,Stock,USD,,
DMCNX,NMFQS,Mutual Fund,USD,12/29/2000,11/13/2015
DMCRX,NMFQS,Mutual Fund,USD,11/20/2013,6/10/2021
DMCVX,NMFQS,Mutual Fund,USD,9/29/1995,6/10/2021
DMCX,NASDAQ,Stock,USD,,
DMCXX,NMFQS,Mutual Fund,USD,,
DMCY,NYSE ARCA,ETF,USD,4/1/2021,6/10/2021
DMCYX,NMFQS,Mutual Fund,USD,7/2/2013,6/10/2021
DMD,NYSE,Stock,USD,,
DMDD,PINK,Stock,USD,7/18/2002,6/10/2021
DMDS,NASDAQ,Stock,USD,,
DMDV,NYSE ARCA,ETF,USD,11/28/2018,6/10/2021
DMDW,OTCGREY,Stock,USD,,
DMDXX,NMFQS,Mutual Fund,USD,,
DME,,Stock,USD,,
DMEAX,NMFQS,Mutual Fund,USD,12/5/2014,12/14/2017
DMEC,OTCCE,Stock,USD,10/10/2005,6/10/2021
DMECX,NMFQS,Mutual Fund,USD,12/17/2008,6/10/2021
DMED,OTCGREY,Stock,USD,,
DMEHF,OTCQX,Stock,USD,5/8/2009,6/10/2021
DMEIX,NMFQS,Mutual Fund,USD,12/5/2014,12/14/2017
DMEXX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
DMEYX,NMFQS,Mutual Fund,USD,12/5/2014,12/14/2017
DMF,NYSE MKT,ETF,USD,11/25/1991,6/10/2021
DMFAX,NMFQS,Mutual Fund,USD,1/4/2016,11/24/2017
DMFCX,NMFQS,Mutual Fund,USD,1/4/2016,11/24/2017
DMFFX,NMFQS,Mutual Fund,USD,3/20/2017,6/10/2021
DMFG,PINK,Stock,USD,4/10/2001,6/10/2021
DMFIX,NMFQS,Mutual Fund,USD,1/4/2016,11/24/2017
DMFJX,NMFQS,Mutual Fund,USD,5/1/2017,12/19/2019
DMFRX,NMFQS,Mutual Fund,USD,5/1/2017,12/19/2019
DMFYX,NMFQS,Mutual Fund,USD,1/4/2016,11/24/2017
DMFZX,NMFQS,Mutual Fund,USD,6/3/2019,6/10/2021
DMGBX,NMFQS,Mutual Fund,USD,11/18/1998,2/1/2019
DMGGF,OTCQB,Stock,USD,2/16/2018,6/10/2021
DMHI,PINK,Stock,USD,9/28/2017,7/24/2020
DMHIX,NMFQS,Mutual Fund,USD,1/2/2014,6/10/2021
DMHYY,NYSE,Stock,USD,,
DMIDX,NMFQS,Mutual Fund,USD,8/31/2016,6/10/2021
DMIF,NASDAQ,Stock,USD,,
DMIFF,OTCQB,Stock,USD,10/1/2009,6/10/2021
DMIIX,NMFQS,Mutual Fund,USD,1/2/2014,6/10/2021
DMKBA,OTCQX,Stock,USD,10/4/2013,6/10/2021
DMKBB,OTCQX,Stock,USD,3/1/2019,6/10/2021
DMLAX,NMFQS,Mutual Fund,USD,12/20/2010,6/10/2021
DMLCX,NMFQS,Mutual Fund,USD,,
DMLIX,NMFQS,Mutual Fund,USD,12/20/2010,6/10/2021
DMLNX,NMFQS,Mutual Fund,USD,,
DMLP,NASDAQ,Stock,USD,2/3/2003,6/10/2021
DMLRY,PINK,Stock,USD,1/6/2017,6/10/2021
DMMCX,NMFQS,Mutual Fund,USD,12/5/2014,12/14/2017
DMMIF,OTCMKTS,Stock,USD,4/26/2006,9/28/2017
DMMOD,PINK,Stock,USD,1/8/2018,2/2/2018
DMMOY,PINK,Stock,USD,10/12/2017,6/19/2020
DMNB,PINK,Stock,USD,7/11/2019,6/10/2021
DMNBX,NMFQS,Mutual Fund,USD,7/10/2017,6/10/2021
DMND,NASDAQ,Stock,USD,7/20/2005,3/8/2016
DMNIX,NMFQS,Mutual Fund,USD,1/2/2014,6/10/2021
DMNKF,PINK,Stock,USD,7/13/2007,6/10/2021
DMNXF,PINK,Stock,USD,10/9/2017,6/10/2021
DMO,NYSE,ETF,USD,2/24/2010,6/10/2021
DMOCX,NMFQS,Mutual Fund,USD,4/29/1994,6/10/2021
DMOTX,NMFQS,Mutual Fund,USD,,
DMPAX,NMFQS,Mutual Fund,USD,2/6/2015,8/10/2020
DMPBF,OTCGREY,Stock,USD,,
DMPCX,NMFQS,Mutual Fund,USD,2/6/2015,8/10/2020
DMPHF,OTCGREY,Stock,USD,,
DMPIX,NMFQS,Mutual Fund,USD,2/6/2015,8/10/2020
DMPLF,OTCGREY,Stock,USD,12/18/2013,6/10/2021
DMPSX,NMFQS,Mutual Fund,USD,2/6/2015,8/10/2020
DMPWW,PINK,Stock,USD,8/15/2019,6/10/2021
DMPXX,NMFQS,Mutual Fund,USD,,
DMPZF,OTCGREY,Stock,USD,10/20/2017,6/10/2021
DMQHF,PINK,Stock,USD,10/20/2014,5/29/2018
DMRC,NASDAQ,Stock,USD,12/2/1999,6/10/2021
DMRC1,NASDAQ,Stock,USD,,
DMRE,NYSE ARCA,ETF,USD,3/21/2019,6/10/2021
DMREX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
DMRI,NYSE ARCA,ETF,USD,8/2/2017,6/10/2021
DMRL,NYSE ARCA,ETF,USD,8/2/2017,6/10/2021
DMRM,NYSE ARCA,ETF,USD,8/2/2017,6/10/2021
DMRR,PINK,Stock,USD,2/1/2000,6/10/2021
DMRRP,PINK,Stock,USD,12/27/2017,6/10/2021
DMRS,NYSE ARCA,ETF,USD,8/2/2017,6/10/2021
DMS,NYSE,Stock,USD,7/16/2020,6/10/2021
DMS-WS,NYSE,Stock,USD,7/16/2020,6/10/2021
DMSFX,NMFQS,Mutual Fund,USD,3/20/2017,6/10/2021
DMSI,OTCCE,Stock,USD,9/25/2017,6/10/2021
